Site,Date,Time,DateTime,Month,tempC,I,GPP.instant,K.instant,ER.instant,DO.meas,atmo.pressure
Site1,10/26/2022,8:31:00 AM,10/26/2022 8:31,10,13.709,13.24896,0.006633072,0.028479292,0.092846475,7.149693,0.985
Site1,10/26/2022,8:36:00 AM,10/26/2022 8:36,10,13.709,13.24896,0.006633072,0.028479292,0.092846475,7.149693,0.985
Site1,10/26/2022,8:41:00 AM,10/26/2022 8:41,10,13.718,19.092,0.009558381,0.028485397,0.092904411,7.03278,0.985
Site1,10/26/2022,8:46:00 AM,10/26/2022 8:46,10,13.718,19.092,0.009558381,0.028485397,0.092904411,7.03278,0.985
Site1,10/26/2022,8:51:00 AM,10/26/2022 8:51,10,13.683,18.47632,0.009250142,0.028461664,0.092679307,7.308574,0.985
Site1,10/26/2022,8:56:00 AM,10/26/2022 8:56,10,13.683,18.47632,0.009250142,0.028461664,0.092679307,7.308574,0.985
Site1,10/26/2022,9:01:00 AM,10/26/2022 9:01,10,13.709,21.8448,0.010936566,0.028479292,0.092846475,6.471196,0.985
Site1,10/26/2022,9:06:00 AM,10/26/2022 9:06,10,13.709,21.8448,0.010936566,0.028479292,0.092846475,6.471196,0.985
Site1,10/26/2022,9:11:00 AM,10/26/2022 9:11,10,13.718,19.2696,0.009647296,0.028485397,0.092904411,7.011795,0.985
Site1,10/26/2022,9:16:00 AM,10/26/2022 9:16,10,13.718,19.2696,0.009647296,0.028485397,0.092904411,7.011795,0.985
Site1,10/26/2022,9:21:00 AM,10/26/2022 9:21,10,13.718,24.91136,0.012471835,0.028485397,0.092904411,7.204652,0.985
Site1,10/26/2022,9:26:00 AM,10/26/2022 9:26,10,13.718,24.91136,0.012471835,0.028485397,0.092904411,7.204652,0.985
Site1,10/26/2022,9:31:00 AM,10/26/2022 9:31,10,13.726,26.15456,0.013094241,0.028490824,0.09295594,6.969827,0.985
Site1,10/26/2022,9:36:00 AM,10/26/2022 9:36,10,13.726,26.15456,0.013094241,0.028490824,0.09295594,6.969827,0.985
Site1,10/26/2022,9:41:00 AM,10/26/2022 9:41,10,13.718,28.09632,0.01406638,0.028485397,0.092904411,7.604356,0.985
Site1,10/26/2022,9:46:00 AM,10/26/2022 9:46,10,13.718,28.09632,0.01406638,0.028485397,0.092904411,7.604356,0.985
Site1,10/26/2022,9:51:00 AM,10/26/2022 9:51,10,13.726,31.66016,0.015850611,0.028490824,0.09295594,7.63933,0.985
Site1,10/26/2022,9:56:00 AM,10/26/2022 9:56,10,13.726,31.66016,0.015850611,0.028490824,0.09295594,7.63933,0.985
Site1,10/26/2022,10:01:00 AM,10/26/2022 10:01,10,13.752,35.24768,0.017646698,0.02850847,0.093123607,6.862907,0.985
Site1,10/26/2022,10:06:00 AM,10/26/2022 10:06,10,13.752,35.24768,0.017646698,0.02850847,0.093123607,6.862907,0.985
Site1,10/26/2022,10:11:00 AM,10/26/2022 10:11,10,13.761,40.848,0.020450489,0.028514581,0.093181716,7.276601,0.985
Site1,10/26/2022,10:16:00 AM,10/26/2022 10:16,10,13.761,40.848,0.020450489,0.028514581,0.093181716,7.276601,0.985
Site1,10/26/2022,10:21:00 AM,10/26/2022 10:21,10,13.796,39.10752,0.019579121,0.028538358,0.09340804,7.03678,0.985
Site1,10/26/2022,10:26:00 AM,10/26/2022 10:26,10,13.796,39.10752,0.019579121,0.028538358,0.09340804,7.03678,0.985
Site1,10/26/2022,10:31:00 AM,10/26/2022 10:31,10,13.805,53.7536,0.026911659,0.028544475,0.093466326,7.625344,0.985
Site1,10/26/2022,10:36:00 AM,10/26/2022 10:36,10,13.805,53.7536,0.026911659,0.028544475,0.093466326,7.625344,0.985
Site1,10/26/2022,10:41:00 AM,10/26/2022 10:41,10,13.848,46.98112,0.023521027,0.02857372,0.093745308,7.081749,0.985
Site1,10/26/2022,10:46:00 AM,10/26/2022 10:46,10,13.848,46.98112,0.023521027,0.02857372,0.093745308,7.081749,0.985
Site1,10/26/2022,10:51:00 AM,10/26/2022 10:51,10,13.883,56.99776,0.028535842,0.028597546,0.093973001,6.963838,0.985
Site1,10/26/2022,10:56:00 AM,10/26/2022 10:56,10,13.883,56.99776,0.028535842,0.028597546,0.093973001,6.963838,0.985
Site1,10/26/2022,11:01:00 AM,10/26/2022 11:01,10,13.918,59.2,0.02963839,0.028621391,0.094201247,7.013802,0.985
Site1,10/26/2022,11:06:00 AM,10/26/2022 11:06,10,13.918,59.2,0.02963839,0.028621391,0.094201247,7.013802,0.985
Site1,10/26/2022,11:11:00 AM,10/26/2022 11:11,10,13.953,55.93216,0.028002351,0.028645257,0.094430048,7.042782,0.985
Site1,10/26/2022,11:16:00 AM,10/26/2022 11:16,10,13.953,55.93216,0.028002351,0.028645257,0.094430048,7.042782,0.985
Site1,10/26/2022,11:21:00 AM,10/26/2022 11:21,10,13.979,47.60864,0.023835194,0.028662999,0.094600374,7.397521,0.985
Site1,10/26/2022,11:26:00 AM,10/26/2022 11:26,10,13.979,47.60864,0.023835194,0.028662999,0.094600374,7.397521,0.985
Site1,10/26/2022,11:31:00 AM,10/26/2022 11:31,10,14.013,51.55136,0.02580911,0.028686216,0.094823571,7.300594,0.985
Site1,10/26/2022,11:36:00 AM,10/26/2022 11:36,10,14.013,51.55136,0.02580911,0.028686216,0.094823571,7.300594,0.985
Site1,10/26/2022,11:41:00 AM,10/26/2022 11:41,10,14.065,57.23456,0.028654396,0.028721762,0.09516595,5.962587,0.985
Site1,10/26/2022,11:46:00 AM,10/26/2022 11:46,10,14.065,57.23456,0.028654396,0.028721762,0.09516595,5.962587,0.985
Site1,10/26/2022,11:51:00 AM,10/26/2022 11:51,10,14.057,58.4896,0.02928273,0.02871629,0.095113196,7.870174,0.985
Site1,10/26/2022,11:56:00 AM,10/26/2022 11:56,10,14.057,58.4896,0.02928273,0.02871629,0.095113196,7.870174,0.985
Site1,10/26/2022,12:01:00 PM,10/26/2022 12:01,10,14.083,57.68448,0.028879648,0.028734076,0.095284754,8.245898,0.985
Site1,10/26/2022,12:06:00 PM,10/26/2022 12:06,10,14.083,57.68448,0.028879648,0.028734076,0.095284754,8.245898,0.985
Site1,10/26/2022,12:11:00 PM,10/26/2022 12:11,10,14.143,63.55712,0.031819776,0.028775162,0.095681839,7.280615,0.985
Site1,10/26/2022,12:16:00 PM,10/26/2022 12:16,10,14.143,63.55712,0.031819776,0.028775162,0.095681839,7.280615,0.985
Site1,10/26/2022,12:21:00 PM,10/26/2022 12:21,10,14.178,72.29504,0.036194402,0.028799156,0.095914235,8.441758,0.985
Site1,10/26/2022,12:26:00 PM,10/26/2022 12:26,10,14.178,72.29504,0.036194402,0.028799156,0.095914235,8.441758,0.985
Site1,10/26/2022,12:31:00 PM,10/26/2022 12:31,10,14.187,64.45696,0.03227028,0.028805329,0.095974086,8.568664,0.985
Site1,10/26/2022,12:36:00 PM,10/26/2022 12:36,10,14.187,64.45696,0.03227028,0.028805329,0.095974086,8.568664,0.985
Site1,10/26/2022,12:41:00 PM,10/26/2022 12:41,10,14.23,81.8144,0.040960256,0.028834841,0.096260553,8.321849,0.985
Site1,10/26/2022,12:46:00 PM,10/26/2022 12:46,10,14.23,81.8144,0.040960256,0.028834841,0.096260553,8.321849,0.985
Site1,10/26/2022,12:51:00 PM,10/26/2022 12:51,10,14.273,81.8144,0.040960256,0.028864383,0.096547875,8.238912,0.985
Site1,10/26/2022,12:56:00 PM,10/26/2022 12:56,10,14.273,81.8144,0.040960256,0.028864383,0.096547875,8.238912,0.985
Site1,10/26/2022,1:01:00 PM,10/26/2022 13:01,10,14.317,69.59552,0.034842892,0.028894644,0.096842767,8.205939,0.985
Site1,10/26/2022,1:06:00 PM,10/26/2022 13:06,10,14.317,69.59552,0.034842892,0.028894644,0.096842767,8.205939,0.985
Site1,10/26/2022,1:11:00 PM,10/26/2022 13:11,10,14.36,54.91392,0.027492571,0.028924248,0.097131827,7.906162,0.985
Site1,10/26/2022,1:16:00 PM,10/26/2022 13:16,10,14.36,54.91392,0.027492571,0.028924248,0.097131827,7.906162,0.985
Site1,10/26/2022,1:21:00 PM,10/26/2022 13:21,10,14.369,75.3024,0.037700033,0.028930447,0.097192437,8.430775,0.985
Site1,10/26/2022,1:26:00 PM,10/26/2022 13:26,10,14.369,75.3024,0.037700033,0.028930447,0.097192437,8.430775,0.985
Site1,10/26/2022,1:31:00 PM,10/26/2022 13:31,10,14.421,97.13536,0.048630671,0.028966295,0.09754337,7.60139,0.985
Site1,10/26/2022,1:36:00 PM,10/26/2022 13:36,10,14.421,97.13536,0.048630671,0.028966295,0.09754337,7.60139,0.985
Site1,10/26/2022,1:41:00 PM,10/26/2022 13:41,10,14.49,114.23232,0.057190238,0.029013931,0.098010988,6.780998,0.985
Site1,10/26/2022,1:46:00 PM,10/26/2022 13:46,10,14.49,114.23232,0.057190238,0.029013931,0.098010988,6.780998,0.985
Site1,10/26/2022,1:51:00 PM,10/26/2022 13:51,10,14.524,123.27808,0.061718984,0.029037433,0.098242232,7.172711,0.985
Site1,10/26/2022,1:56:00 PM,10/26/2022 13:56,10,14.524,123.27808,0.061718984,0.029037433,0.098242232,7.172711,0.985
Site1,10/26/2022,2:01:00 PM,10/26/2022 14:01,10,14.645,138.48064,0.069330123,0.029121225,0.099069624,7.69633,0.985
Site1,10/26/2022,2:06:00 PM,10/26/2022 14:06,10,14.645,138.48064,0.069330123,0.029121225,0.099069624,7.69633,0.985
Site1,10/26/2022,2:11:00 PM,10/26/2022 14:11,10,14.723,93.4176,0.04676938,0.029175368,0.099606674,7.996113,0.985
Site1,10/26/2022,2:16:00 PM,10/26/2022 14:16,10,14.723,93.4176,0.04676938,0.029175368,0.099606674,7.996113,0.985
Site1,10/26/2022,2:21:00 PM,10/26/2022 14:21,10,14.912,73.00544,0.036550063,0.029306979,0.100920093,7.519472,0.985
Site1,10/26/2022,2:26:00 PM,10/26/2022 14:26,10,14.912,73.00544,0.036550063,0.029306979,0.100920093,7.519472,0.985
Site1,10/26/2022,2:31:00 PM,10/26/2022 14:31,10,15.016,115.84256,0.057996402,0.029379653,0.101650193,6.596155,0.985
Site1,10/26/2022,2:36:00 PM,10/26/2022 14:36,10,15.016,115.84256,0.057996402,0.029379653,0.101650193,6.596155,0.985
Site1,10/26/2022,2:41:00 PM,10/26/2022 14:41,10,15.205,105.99168,0.053064574,0.029512185,0.102990557,7.625408,0.985
Site1,10/26/2022,2:46:00 PM,10/26/2022 14:46,10,15.205,105.99168,0.053064574,0.029512185,0.102990557,7.625408,0.985
Site1,10/26/2022,2:51:00 PM,10/26/2022 14:51,10,15.333,81.3408,0.040723148,0.029602282,0.103908341,7.694363,0.985
Site1,10/26/2022,2:56:00 PM,10/26/2022 14:56,10,15.333,81.3408,0.040723148,0.029602282,0.103908341,7.694363,0.985
Site1,10/26/2022,3:01:00 PM,10/26/2022 15:01,10,15.325,24.57984,0.01230586,0.029596643,0.103850741,7.364604,0.985
Site1,10/26/2022,3:06:00 PM,10/26/2022 15:06,10,15.325,24.57984,0.01230586,0.029596643,0.103850741,7.364604,0.985
Site1,10/26/2022,3:11:00 PM,10/26/2022 15:11,10,15.359,62.96512,0.031523392,0.029620617,0.104095763,6.199459,0.985
Site1,10/26/2022,3:16:00 PM,10/26/2022 15:16,10,15.359,62.96512,0.031523392,0.029620617,0.104095763,6.199459,0.985
Site1,10/26/2022,3:21:00 PM,10/26/2022 15:21,10,15.462,61.40224,0.030740939,0.029693361,0.104841571,7.174749,0.985
Site1,10/26/2022,3:26:00 PM,10/26/2022 15:26,10,15.462,61.40224,0.030740939,0.029693361,0.104841571,7.174749,0.985
Site1,10/26/2022,3:31:00 PM,10/26/2022 15:31,10,15.462,55.83744,0.02795493,0.029693361,0.104841571,7.179745,0.985
Site1,10/26/2022,3:36:00 PM,10/26/2022 15:36,10,15.462,55.83744,0.02795493,0.029693361,0.104841571,7.179745,0.985
Site1,10/26/2022,3:41:00 PM,10/26/2022 15:41,10,15.53,50.98304,0.025524582,0.029741484,0.105336874,6.421303,0.985
Site1,10/26/2022,3:46:00 PM,10/26/2022 15:46,10,15.53,50.98304,0.025524582,0.029741484,0.105336874,6.421303,0.985
Site1,10/26/2022,3:51:00 PM,10/26/2022 15:51,10,15.548,46.50752,0.02328392,0.029754236,0.105468375,7.662396,0.985
Site1,10/26/2022,3:56:00 PM,10/26/2022 15:56,10,15.548,46.50752,0.02328392,0.029754236,0.105468375,7.662396,0.985
Site1,10/26/2022,4:01:00 PM,10/26/2022 16:01,10,15.556,41.144,0.020598681,0.029759905,0.105526873,8.061105,0.985
Site1,10/26/2022,4:06:00 PM,10/26/2022 16:06,10,15.556,41.144,0.020598681,0.029759905,0.105526873,8.061105,0.985
Site1,10/26/2022,4:11:00 PM,10/26/2022 16:11,10,15.496,36.50272,0.018275032,0.029717413,0.105088931,7.565465,0.985
Site1,10/26/2022,4:16:00 PM,10/26/2022 16:16,10,15.496,36.50272,0.018275032,0.029717413,0.105088931,7.565465,0.985
Site1,10/26/2022,4:21:00 PM,10/26/2022 16:21,10,15.479,22.59664,0.011312974,0.029705384,0.104965178,8.604703,0.985
Site1,10/26/2022,4:26:00 PM,10/26/2022 16:26,10,15.479,22.59664,0.011312974,0.029705384,0.104965178,8.604703,0.985
Site1,10/26/2022,4:31:00 PM,10/26/2022 16:31,10,15.333,18.46448,0.009244214,0.029602282,0.103908341,8.674645,0.985
Site1,10/26/2022,4:36:00 PM,10/26/2022 16:36,10,15.333,18.46448,0.009244214,0.029602282,0.103908341,8.674645,0.985
Site1,10/26/2022,4:41:00 PM,10/26/2022 16:41,10,15.213,16.65296,0.008337279,0.029517808,0.103047681,8.626674,0.985
Site1,10/26/2022,4:46:00 PM,10/26/2022 16:46,10,15.213,16.65296,0.008337279,0.029517808,0.103047681,8.626674,0.985
Site1,10/26/2022,4:51:00 PM,10/26/2022 16:51,10,15.093,17.35744,0.008689976,0.029433576,0.102194149,8.535734,0.985
Site1,10/26/2022,4:56:00 PM,10/26/2022 16:56,10,15.093,17.35744,0.008689976,0.029433576,0.102194149,8.535734,0.985
Site1,10/26/2022,5:01:00 PM,10/26/2022 17:01,10,14.99,14.81184,0.007415525,0.029361468,0.101467174,8.416817,0.985
Site1,10/26/2022,5:06:00 PM,10/26/2022 17:06,10,14.99,14.81184,0.007415525,0.029361468,0.101467174,8.416817,0.985
Site1,10/26/2022,5:11:00 PM,10/26/2022 17:11,10,14.869,11.58248,0.005798751,0.029276984,0.100619759,8.384834,0.985
Site1,10/26/2022,5:16:00 PM,10/26/2022 17:16,10,14.869,11.58248,0.005798751,0.029276984,0.100619759,8.384834,0.985
Site1,10/26/2022,5:21:00 PM,10/26/2022 17:21,10,14.731,9.5756,0.00479401,0.029180927,0.09966192,8.325871,0.985
Site1,10/26/2022,5:26:00 PM,10/26/2022 17:26,10,14.731,9.5756,0.00479401,0.029180927,0.09966192,8.325871,0.985
Site1,10/26/2022,5:31:00 PM,10/26/2022 17:31,10,14.619,7.5332,0.003771485,0.0291032,0.098891251,8.205953,0.985
Site1,10/26/2022,5:36:00 PM,10/26/2022 17:36,10,14.619,7.5332,0.003771485,0.0291032,0.098891251,8.205953,0.985
Site1,10/26/2022,5:41:00 PM,10/26/2022 17:41,10,14.524,5.20368,0.002605215,0.029037433,0.098242232,8.031078,0.985
Site1,10/26/2022,5:46:00 PM,10/26/2022 17:46,10,14.524,5.20368,0.002605215,0.029037433,0.098242232,8.031078,0.985
Site1,10/26/2022,5:51:00 PM,10/26/2022 17:51,10,14.472,2.94594,0.00147488,0.029001497,0.097888785,7.697322,0.985
Site1,10/26/2022,5:56:00 PM,10/26/2022 17:56,10,14.472,2.94594,0.00147488,0.029001497,0.097888785,7.697322,0.985
Site1,10/26/2022,6:01:00 PM,10/26/2022 18:01,10,14.386,1.07448,0.000537937,0.028942162,0.097307026,7.576407,0.985
Site1,10/26/2022,6:06:00 PM,10/26/2022 18:06,10,14.386,1.07448,0.000537937,0.028942162,0.097307026,7.576407,0.985
Site1,10/26/2022,6:11:00 PM,10/26/2022 18:11,10,14.299,0.191105,9.56764E-05,0.028882261,0.096722021,7.061783,0.985
Site1,10/26/2022,6:16:00 PM,10/26/2022 18:16,10,14.299,0.191105,9.56764E-05,0.028882261,0.096722021,7.061783,0.985
Site1,10/26/2022,6:21:00 PM,10/26/2022 18:21,10,14.221,0.0148,7.4096E-06,0.028828662,0.096200524,6.902897,0.985
Site1,10/26/2022,6:26:00 PM,10/26/2022 18:26,10,14.221,0.0148,7.4096E-06,0.028828662,0.096200524,6.902897,0.985
Site1,10/26/2022,6:31:00 PM,10/26/2022 18:31,10,14.152,0,0,0.02878133,0.095741544,7.249638,0.985
Site1,10/26/2022,6:36:00 PM,10/26/2022 18:36,10,14.152,0,0,0.02878133,0.095741544,7.249638,0.985
Site1,10/26/2022,6:41:00 PM,10/26/2022 18:41,10,14.091,0,0,0.028739551,0.095337603,6.111478,0.985
Site1,10/26/2022,6:46:00 PM,10/26/2022 18:46,10,14.091,0,0,0.028739551,0.095337603,6.111478,0.985
Site1,10/26/2022,6:51:00 PM,10/26/2022 18:51,10,14.039,0,0,0.028703983,0.094994606,5.925613,0.985
Site1,10/26/2022,6:56:00 PM,10/26/2022 18:56,10,14.039,0,0,0.028703983,0.094994606,5.925613,0.985
Site1,10/26/2022,7:01:00 PM,10/26/2022 19:01,10,13.961,0,0,0.028650715,0.094482423,5.983567,0.985
Site1,10/26/2022,7:06:00 PM,10/26/2022 19:06,10,13.961,0,0,0.028650715,0.094482423,5.983567,0.985
Site1,10/26/2022,7:11:00 PM,10/26/2022 19:11,10,13.909,0,0,0.028615258,0.094142503,5.64082,0.985
Site1,10/26/2022,7:16:00 PM,10/26/2022 19:16,10,13.909,0,0,0.028615258,0.094142503,5.64082,0.985
Site1,10/26/2022,7:21:00 PM,10/26/2022 19:21,10,13.848,0,0,0.02857372,0.093745308,6.304326,0.985
Site1,10/26/2022,7:26:00 PM,10/26/2022 19:26,10,13.848,0,0,0.02857372,0.093745308,6.304326,0.985
Site1,10/26/2022,7:31:00 PM,10/26/2022 19:31,10,13.787,0,0,0.028532242,0.09334979,6.647069,0.985
Site1,10/26/2022,7:36:00 PM,10/26/2022 19:36,10,13.787,0,0,0.028532242,0.09334979,6.647069,0.985
Site1,10/26/2022,7:41:00 PM,10/26/2022 19:41,10,13.744,0,0,0.028503039,0.093071985,6.217386,0.985
Site1,10/26/2022,7:46:00 PM,10/26/2022 19:46,10,13.744,0,0,0.028503039,0.093071985,6.217386,0.985
Site1,10/26/2022,7:51:00 PM,10/26/2022 19:51,10,13.692,0,0,0.028467765,0.092737139,6.242366,0.985
Site1,10/26/2022,7:56:00 PM,10/26/2022 19:56,10,13.692,0,0,0.028467765,0.092737139,6.242366,0.985
Site1,10/26/2022,8:01:00 PM,10/26/2022 20:01,10,13.631,0,0,0.028426441,0.092345874,6.459202,0.985
Site1,10/26/2022,8:06:00 PM,10/26/2022 20:06,10,13.631,0,0,0.028426441,0.092345874,6.459202,0.985
Site1,10/26/2022,8:11:00 PM,10/26/2022 20:11,10,13.604,0,0,0.028408169,0.092173218,6.348284,0.985
Site1,10/26/2022,8:16:00 PM,10/26/2022 20:16,10,13.604,0,0,0.028408169,0.092173218,6.348284,0.985
Site1,10/26/2022,8:21:00 PM,10/26/2022 20:21,10,13.526,0,0,0.02835545,0.091676247,6.594098,0.985
Site1,10/26/2022,8:26:00 PM,10/26/2022 20:26,10,13.526,0,0,0.02835545,0.091676247,6.594098,0.985
Site1,10/26/2022,8:31:00 PM,10/26/2022 20:31,10,13.342,0,0,0.028231473,0.090514495,7.06474,0.985
Site1,10/26/2022,8:36:00 PM,10/26/2022 20:36,10,13.342,0,0,0.028231473,0.090514495,7.06474,0.985
Site1,10/26/2022,8:41:00 PM,10/26/2022 20:41,10,13.272,0,0,0.028184451,0.0900764,7.191642,0.985
Site1,10/26/2022,8:46:00 PM,10/26/2022 20:46,10,13.272,0,0,0.028184451,0.0900764,7.191642,0.985
Site1,10/26/2022,8:51:00 PM,10/26/2022 20:51,10,13.246,0,0,0.028167005,0.08991422,7.185646,0.985
Site1,10/26/2022,8:56:00 PM,10/26/2022 20:56,10,13.246,0,0,0.028167005,0.08991422,7.185646,0.985
Site1,10/26/2022,9:01:00 PM,10/26/2022 21:01,10,13.132,0,0,0.028090641,0.089206561,7.087714,0.985
Site1,10/26/2022,9:06:00 PM,10/26/2022 21:06,10,13.132,0,0,0.028090641,0.089206561,7.087714,0.985
Site1,10/26/2022,9:11:00 PM,10/26/2022 21:11,10,13.106,0,0,0.028073253,0.089045947,7.195632,0.985
Site1,10/26/2022,9:16:00 PM,10/26/2022 21:16,10,13.106,0,0,0.028073253,0.089045947,7.195632,0.985
Site1,10/26/2022,9:21:00 PM,10/26/2022 21:21,10,13.062,0,0,0.028043853,0.088774797,7.208621,0.985
Site1,10/26/2022,9:26:00 PM,10/26/2022 21:26,10,13.062,0,0,0.028043853,0.088774797,7.208621,0.985
Site1,10/26/2022,9:31:00 PM,10/26/2022 21:31,10,13.088,0,0,0.028061222,0.088934922,7.223611,0.985
Site1,10/26/2022,9:36:00 PM,10/26/2022 21:36,10,13.088,0,0,0.028061222,0.088934922,7.223611,0.985
Site1,10/26/2022,9:41:00 PM,10/26/2022 21:41,10,13.062,0,0,0.028043853,0.088774797,7.212618,0.985
Site1,10/26/2022,9:46:00 PM,10/26/2022 21:46,10,13.062,0,0,0.028043853,0.088774797,7.212618,0.985
Site1,10/26/2022,9:51:00 PM,10/26/2022 21:51,10,12.957,0,0,0.027973817,0.088131065,7.213612,0.985
Site1,10/26/2022,9:56:00 PM,10/26/2022 21:56,10,12.957,0,0,0.027973817,0.088131065,7.213612,0.985
Site1,10/26/2022,10:01:00 PM,10/26/2022 22:01,10,12.93,0,0,0.027955836,0.08796629,7.235595,0.985
Site1,10/26/2022,10:06:00 PM,10/26/2022 22:06,10,12.93,0,0,0.027955836,0.08796629,7.235595,0.985
Site1,10/26/2022,10:11:00 PM,10/26/2022 22:11,10,12.886,0,0,0.027926559,0.087698427,7.255578,0.985
Site1,10/26/2022,10:16:00 PM,10/26/2022 22:16,10,12.886,0,0,0.027926559,0.087698427,7.255578,0.985
Site1,10/26/2022,10:21:00 PM,10/26/2022 22:21,10,12.869,0,0,0.027915255,0.087595154,7.254578,0.985
Site1,10/26/2022,10:26:00 PM,10/26/2022 22:26,10,12.869,0,0,0.027915255,0.087595154,7.254578,0.985
Site1,10/26/2022,10:31:00 PM,10/26/2022 22:31,10,12.842,0,0,0.027897312,0.087431381,7.282556,0.985
Site1,10/26/2022,10:36:00 PM,10/26/2022 22:36,10,12.842,0,0,0.027897312,0.087431381,7.282556,0.985
Site1,10/26/2022,10:41:00 PM,10/26/2022 22:41,10,12.798,0,0,0.027868096,0.087165147,7.297542,0.985
Site1,10/26/2022,10:46:00 PM,10/26/2022 22:46,10,12.798,0,0,0.027868096,0.087165147,7.297542,0.985
Site1,10/26/2022,10:51:00 PM,10/26/2022 22:51,10,12.781,0,0,0.027856816,0.087062501,7.296542,0.985
Site1,10/26/2022,10:56:00 PM,10/26/2022 22:56,10,12.781,0,0,0.027856816,0.087062501,7.296542,0.985
Site1,10/26/2022,11:01:00 PM,10/26/2022 23:01,10,12.719,0,0,0.027815716,0.086689169,7.245578,0.985
Site1,10/26/2022,11:06:00 PM,10/26/2022 23:06,10,12.719,0,0,0.027815716,0.086689169,7.245578,0.985
Site1,10/26/2022,11:11:00 PM,10/26/2022 23:11,10,12.684,0,0,0.027792542,0.086479124,7.289543,0.985
Site1,10/26/2022,11:16:00 PM,10/26/2022 23:16,10,12.684,0,0,0.027792542,0.086479124,7.289543,0.985
Site1,10/26/2022,11:21:00 PM,10/26/2022 23:21,10,12.605,0,0,0.027740304,0.086006893,7.353492,0.985
Site1,10/26/2022,11:26:00 PM,10/26/2022 23:26,10,12.605,0,0,0.027740304,0.086006893,7.353492,0.985
Site1,10/26/2022,11:31:00 PM,10/26/2022 23:31,10,12.543,0,0,0.027699376,0.085638087,7.382467,0.985
Site1,10/26/2022,11:36:00 PM,10/26/2022 23:36,10,12.543,0,0,0.027699376,0.085638087,7.382467,0.985
Site1,10/26/2022,11:41:00 PM,10/26/2022 23:41,10,12.516,0,0,0.027681572,0.085477973,7.369476,0.985
Site1,10/26/2022,11:46:00 PM,10/26/2022 23:46,10,12.516,0,0,0.027681572,0.085477973,7.369476,0.985
Site1,10/26/2022,11:51:00 PM,10/26/2022 23:51,10,12.481,0,0,0.027658509,0.085270863,7.393456,0.985
Site1,10/26/2022,11:56:00 PM,10/26/2022 23:56,10,12.481,0,0,0.027658509,0.085270863,7.393456,0.985
